invoice_id,customer_name,customer_segment,vendor_name,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_to_pay,is_late,days_overdue
INV-2026-00794,Frontier Tech,SMB,CloudServe Inc,5138.8,2026-01-21,2026-02-20,2026-02-11,Paid,21,0,0
INV-2026-00795,Union Transport,Mid-Market,PayFlow Technologies,41816.02,2025-06-05,2025-07-20,2025-07-18,Paid,43,0,0
INV-2026-00796,Evergreen Health,Mid-Market,PayFlow Technologies,23975.29,2025-12-14,2026-01-28,2026-01-21,Paid,38,0,0
INV-2026-00797,Meridian Pharma,Enterprise,FleetManage Co,142446.06,2025-05-08,2025-07-07,2025-07-04,Paid,57,0,0
INV-2026-00798,Granite Construction,Enterprise,NetScale Partners,81388.53,2025-08-04,2025-10-03,2025-09-29,Paid,56,0,0
INV-2026-00799,Evergreen Health,Mid-Market,NetScale Partners,28808.63,2025-06-19,2025-08-03,2025-08-02,Paid,44,0,0
INV-2026-00800,Union Transport,Mid-Market,FleetManage Co,31223.77,2024-12-12,2025-01-26,2025-03-06,Late,84,1,39
INV-2026-00801,Summit Financial,Enterprise,GreenLedger Systems,61686.02,2025-03-24,2025-05-23,2025-05-13,Paid,50,0,0
INV-2026-00802,Quantum Analytics,SMB,FleetManage Co,2581.6,2025-12-06,2026-01-05,2025-12-28,Paid,22,0,0
INV-2026-00803,Ironclad Security,SMB,PayFlow Technologies,4364.41,2024-11-20,2024-12-20,,Outstanding,536,1,506
INV-2026-00804,Pinnacle Insurance,Mid-Market,InsightOps Ltd,17681.66,2025-09-21,2025-11-05,2025-11-01,Paid,41,0,0
INV-2026-00805,Keystone Energy,Enterprise,SupplyChain Pro,150841.63,2024-12-18,2025-02-16,2025-02-11,Paid,55,0,0
INV-2026-00806,Frontier Tech,SMB,NetScale Partners,4240.65,2025-11-02,2025-12-02,2025-11-25,Paid,23,0,0
INV-2026-00807,Evergreen Health,Mid-Market,InsightOps Ltd,5275.12,2025-03-05,2025-04-19,2025-04-19,Paid,45,0,0
INV-2026-00808,Ironclad Security,SMB,NetScale Partners,2685.96,2025-11-08,2025-12-08,2026-01-04,Late,57,1,27
INV-2026-00809,Pinnacle Insurance,Mid-Market,PayFlow Technologies,35674.46,2025-05-17,2025-07-01,2025-07-15,Late,59,1,14
INV-2026-00810,Keystone Energy,Enterprise,PayFlow Technologies,133791.67,2025-11-04,2026-01-03,2026-01-01,Paid,58,0,0
INV-2026-00811,Northstar Wholesale,Mid-Market,SupplyChain Pro,12878.66,2024-12-27,2025-02-10,2025-02-02,Paid,37,0,0
INV-2026-00812,Meridian Pharma,Enterprise,InsightOps Ltd,167518.36,2025-08-07,2025-10-06,2025-10-02,Paid,56,0,0
INV-2026-00813,Pinnacle Insurance,Mid-Market,NetScale Partners,22395.37,2025-05-09,2025-06-23,2025-06-19,Paid,41,0,0
INV-2026-00814,Acme Logistics,SMB,TradeLedger Finance,6677.71,2024-11-20,2024-12-20,2024-12-14,Paid,24,0,0
INV-2026-00815,Terra Farms,SMB,InsightOps Ltd,2488.33,2026-04-13,2026-05-13,,Outstanding,27,0,0
INV-2026-00816,Granite Construction,Enterprise,TradeLedger Finance,153748.4,2025-02-05,2025-04-06,2025-04-06,Paid,60,0,0
INV-2026-00817,Frontier Tech,SMB,CloudServe Inc,2147.2,2026-03-13,2026-04-12,2026-04-06,Paid,24,0,0
INV-2026-00818,Northstar Wholesale,Mid-Market,WorkCapital Hub,7219.44,2025-11-30,2026-01-14,2026-02-19,Late,81,1,36
INV-2026-00819,Horizon Media,Mid-Market,NetScale Partners,29943.01,2025-02-02,2025-03-19,2025-03-11,Paid,37,0,0
INV-2026-00820,Juniper Consulting,Mid-Market,FleetManage Co,23110.03,2025-04-23,2025-06-07,2025-06-03,Paid,41,0,0
INV-2026-00821,Juniper Consulting,Mid-Market,NetScale Partners,18999.97,2025-08-06,2025-09-20,2025-09-14,Paid,39,0,0
INV-2026-00822,Keystone Energy,Enterprise,InsightOps Ltd,169626.66,2025-06-29,2025-08-28,2025-08-28,Paid,60,0,0
INV-2026-00823,Summit Financial,Enterprise,GreenLedger Systems,88895.75,2026-04-06,2026-06-05,,Outstanding,34,0,0
INV-2026-00824,Cascade Foods,Mid-Market,TradeLedger Finance,32575.22,2026-05-07,2026-06-21,,Outstanding,3,0,0
INV-2026-00825,Frontier Tech,SMB,InsightOps Ltd,1055.36,2025-09-16,2025-10-16,2025-10-08,Paid,22,0,0
INV-2026-00826,Vertex Biotech,Enterprise,PayFlow Technologies,104048.28,2025-02-12,2025-04-13,2025-04-07,Paid,54,0,0
INV-2026-00827,Summit Financial,Enterprise,SupplyChain Pro,43089.07,2025-12-27,2026-02-25,2026-02-23,Paid,58,0,0
INV-2026-00828,Xeno Packaging,SMB,NetScale Partners,7773.45,2024-12-15,2025-01-14,2025-01-06,Paid,22,0,0
INV-2026-00829,Terra Farms,SMB,WorkCapital Hub,5722.2,2025-09-10,2025-10-10,2025-10-05,Paid,25,0,0
INV-2026-00830,Evergreen Health,Mid-Market,NetScale Partners,13780.17,2025-04-26,2025-06-10,2025-06-10,Paid,45,0,0
INV-2026-00831,Northstar Wholesale,Mid-Market,NetScale Partners,14095.64,2024-12-15,2025-01-29,2025-01-19,Paid,35,0,0
INV-2026-00832,Orion Aerospace,Enterprise,SupplyChain Pro,163865.05,2025-04-04,2025-06-03,2025-05-27,Paid,53,0,0
INV-2026-00833,Granite Construction,Enterprise,GreenLedger Systems,98459.8,2024-12-13,2025-02-11,2025-04-11,Late,119,1,59
INV-2026-00834,Acme Logistics,SMB,InsightOps Ltd,5898.58,2025-06-30,2025-07-30,2025-07-23,Paid,23,0,0
INV-2026-00835,Xeno Packaging,SMB,FleetManage Co,8067.09,2025-08-13,2025-09-12,2025-09-03,Paid,21,0,0
INV-2026-00836,Summit Financial,Enterprise,WorkCapital Hub,136047.14,2025-03-30,2025-05-29,2025-05-20,Paid,51,0,0
INV-2026-00837,Brightline Retail,SMB,DataPipe Solutions,2951.68,2025-12-22,2026-01-21,,Outstanding,139,1,109
INV-2026-00838,Acme Logistics,SMB,PayFlow Technologies,8168.39,2025-08-15,2025-09-14,2025-09-25,Late,41,1,11
INV-2026-00839,Ironclad Security,SMB,NetScale Partners,1053.72,2024-12-15,2025-01-14,2025-01-07,Paid,23,0,0
INV-2026-00840,Summit Financial,Enterprise,WorkCapital Hub,43973.37,2025-10-10,2025-12-09,2025-11-30,Paid,51,0,0
INV-2026-00841,Quantum Analytics,SMB,DataPipe Solutions,9237.07,2025-07-13,2025-08-12,2025-08-09,Paid,27,0,0
INV-2026-00842,Union Transport,Mid-Market,WorkCapital Hub,11804.98,2025-02-15,2025-04-01,,Outstanding,449,1,404
INV-2026-00843,Brightline Retail,SMB,DataPipe Solutions,1619.62,2025-05-15,2025-06-14,2025-07-25,Late,71,1,41
INV-2026-00844,Yellowstone Mining,Enterprise,GreenLedger Systems,94553.39,2026-01-01,2026-03-02,,Outstanding,129,1,69
INV-2026-00845,Horizon Media,Mid-Market,InsightOps Ltd,27434.46,2024-12-23,2025-02-06,2025-02-14,Late,53,1,8
INV-2026-00846,Meridian Pharma,Enterprise,WorkCapital Hub,25689.6,2026-01-21,2026-03-22,2026-03-16,Paid,54,0,0
INV-2026-00847,Union Transport,Mid-Market,SupplyChain Pro,21201.07,2024-11-26,2025-01-10,2025-01-10,Paid,45,0,0
INV-2026-00848,Evergreen Health,Mid-Market,DataPipe Solutions,27593.13,2025-06-17,2025-08-01,2025-07-23,Paid,36,0,0
INV-2026-00849,Horizon Media,Mid-Market,NetScale Partners,31122.54,2026-03-18,2026-05-02,2026-04-24,Paid,37,0,0
INV-2026-00850,Cascade Foods,Mid-Market,InsightOps Ltd,7485.57,2025-11-28,2026-01-12,2026-01-11,Paid,44,0,0
INV-2026-00851,Summit Financial,Enterprise,WorkCapital Hub,90550.42,2025-09-29,2025-11-28,2025-11-27,Paid,59,0,0
INV-2026-00852,Quantum Analytics,SMB,SupplyChain Pro,10719.42,2025-05-13,2025-06-12,2025-07-08,Late,56,1,26
INV-2026-00853,Ironclad Security,SMB,TradeLedger Finance,11511.01,2026-02-28,2026-03-30,2026-03-29,Paid,29,0,0
INV-2026-00854,Keystone Energy,Enterprise,SupplyChain Pro,114487.55,2025-06-10,2025-08-09,2025-09-29,Late,111,1,51
INV-2026-00855,Terra Farms,SMB,DataPipe Solutions,11845.01,2026-04-17,2026-05-17,,Outstanding,23,0,0
INV-2026-00856,Evergreen Health,Mid-Market,InsightOps Ltd,17285.25,2026-01-13,2026-02-27,2026-02-23,Paid,41,0,0
INV-2026-00857,Northstar Wholesale,Mid-Market,FleetManage Co,35496.07,2026-02-24,2026-04-10,2026-04-07,Paid,42,0,0
INV-2026-00858,Horizon Media,Mid-Market,GreenLedger Systems,27160.78,2025-04-06,2025-05-21,2025-05-16,Paid,40,0,0
INV-2026-00859,Evergreen Health,Mid-Market,FleetManage Co,44947.82,2024-11-22,2025-01-06,2025-01-06,Paid,45,0,0
INV-2026-00860,Juniper Consulting,Mid-Market,GreenLedger Systems,18878.4,2025-07-03,2025-08-17,2025-08-08,Paid,36,0,0
INV-2026-00861,Northstar Wholesale,Mid-Market,PayFlow Technologies,21275.44,2024-12-07,2025-01-21,2025-03-13,Late,96,1,51
INV-2026-00862,Vertex Biotech,Enterprise,WorkCapital Hub,47517.23,2026-02-25,2026-04-26,,Outstanding,74,1,14
INV-2026-00863,Pinnacle Insurance,Mid-Market,FleetManage Co,18752.26,2025-04-01,2025-05-16,2025-05-16,Paid,45,0,0
INV-2026-00864,Granite Construction,Enterprise,FleetManage Co,145218.53,2025-07-15,2025-09-13,2025-09-04,Paid,51,0,0
INV-2026-00865,Union Transport,Mid-Market,TradeLedger Finance,6693.58,2025-03-23,2025-05-07,2025-04-30,Paid,38,0,0
INV-2026-00866,Horizon Media,Mid-Market,InsightOps Ltd,34949.5,2025-06-07,2025-07-22,2025-07-12,Paid,35,0,0
INV-2026-00867,Westfield Properties,Mid-Market,PayFlow Technologies,31037.76,2025-06-27,2025-08-11,2025-08-09,Paid,43,0,0
INV-2026-00868,Orion Aerospace,Enterprise,TradeLedger Finance,151957.22,2025-05-11,2025-07-10,2025-08-17,Late,98,1,38
INV-2026-00869,Delta Manufacturing,Enterprise,InsightOps Ltd,153374.88,2025-03-24,2025-05-23,2025-07-01,Late,99,1,39
INV-2026-00870,Yellowstone Mining,Enterprise,SupplyChain Pro,125782.9,2026-02-03,2026-04-04,2026-03-25,Paid,50,0,0
INV-2026-00871,Summit Financial,Enterprise,FleetManage Co,132989.43,2025-03-12,2025-05-11,2025-05-03,Paid,52,0,0
INV-2026-00872,Brightline Retail,SMB,NetScale Partners,2936.52,2026-01-10,2026-02-09,2026-02-01,Paid,22,0,0
INV-2026-00873,Keystone Energy,Enterprise,GreenLedger Systems,88804.87,2024-11-19,2025-01-18,2025-01-13,Paid,55,0,0
INV-2026-00874,Riverstone Hotels,Mid-Market,DataPipe Solutions,13048.18,2025-01-06,2025-02-20,2025-02-23,Late,48,1,3
INV-2026-00875,Northstar Wholesale,Mid-Market,TradeLedger Finance,11536.66,2025-06-15,2025-07-30,2025-07-28,Paid,43,0,0
INV-2026-00876,Granite Construction,Enterprise,GreenLedger Systems,54253.55,2025-01-14,2025-03-15,2025-03-13,Paid,58,0,0
INV-2026-00877,Acme Logistics,SMB,SupplyChain Pro,4758.16,2025-01-23,2025-02-22,2025-02-22,Paid,30,0,0
INV-2026-00878,Terra Farms,SMB,PayFlow Technologies,8035.08,2024-12-01,2024-12-31,2024-12-21,Paid,20,0,0
INV-2026-00879,Xeno Packaging,SMB,GreenLedger Systems,5760.64,2025-02-03,2025-03-05,2025-03-01,Paid,26,0,0
INV-2026-00880,Summit Financial,Enterprise,CloudServe Inc,56649.24,2025-04-08,2025-06-07,2025-05-29,Paid,51,0,0
INV-2026-00881,Delta Manufacturing,Enterprise,GreenLedger Systems,173882.22,2026-01-28,2026-03-29,2026-03-23,Paid,54,0,0
INV-2026-00882,Summit Financial,Enterprise,DataPipe Solutions,25906.75,2025-09-02,2025-11-01,2025-10-31,Paid,59,0,0
INV-2026-00883,Xeno Packaging,SMB,CloudServe Inc,2796.36,2026-04-03,2026-05-03,2026-05-09,Late,36,1,6
INV-2026-00884,Quantum Analytics,SMB,TradeLedger Finance,1989.64,2025-11-21,2025-12-21,2026-01-05,Late,45,1,15
INV-2026-00885,Delta Manufacturing,Enterprise,CloudServe Inc,105349.0,2026-01-19,2026-03-20,2026-03-17,Paid,57,0,0
INV-2026-00886,Pinnacle Insurance,Mid-Market,InsightOps Ltd,32315.79,2026-04-10,2026-05-25,,Outstanding,30,0,0
INV-2026-00887,Northstar Wholesale,Mid-Market,FleetManage Co,19014.68,2025-12-30,2026-02-13,2026-02-03,Paid,35,0,0
INV-2026-00888,Westfield Properties,Mid-Market,WorkCapital Hub,21484.19,2026-01-08,2026-02-22,2026-02-21,Paid,44,0,0
INV-2026-00889,Quantum Analytics,SMB,GreenLedger Systems,10436.81,2026-03-09,2026-04-08,2026-03-31,Paid,22,0,0
INV-2026-00890,Horizon Media,Mid-Market,InsightOps Ltd,11848.2,2025-03-18,2025-05-02,2025-05-04,Late,47,1,2
INV-2026-00891,Pinnacle Insurance,Mid-Market,DataPipe Solutions,11739.71,2025-05-19,2025-07-03,2025-07-02,Paid,44,0,0
INV-2026-00892,Orion Aerospace,Enterprise,FleetManage Co,97553.23,2025-07-19,2025-09-17,2025-09-27,Late,70,1,10
INV-2026-00893,Yellowstone Mining,Enterprise,FleetManage Co,47565.32,2025-10-17,2025-12-16,2025-12-07,Paid,51,0,0
INV-2026-00894,Granite Construction,Enterprise,DataPipe Solutions,68663.58,2025-03-12,2025-05-11,2025-05-05,Paid,54,0,0
INV-2026-00895,Evergreen Health,Mid-Market,TradeLedger Finance,38657.27,2026-04-15,2026-05-30,,Outstanding,25,0,0
INV-2026-00896,Juniper Consulting,Mid-Market,WorkCapital Hub,29267.14,2025-12-27,2026-02-10,2026-02-16,Late,51,1,6
INV-2026-00897,Quantum Analytics,SMB,WorkCapital Hub,7518.78,2025-09-08,2025-10-08,2025-09-28,Paid,20,0,0
INV-2026-00898,Riverstone Hotels,Mid-Market,GreenLedger Systems,23191.71,2025-10-17,2025-12-01,2025-12-23,Late,67,1,22
INV-2026-00899,Pinnacle Insurance,Mid-Market,PayFlow Technologies,40160.16,2025-02-19,2025-04-05,2025-03-29,Paid,38,0,0
INV-2026-00900,Horizon Media,Mid-Market,PayFlow Technologies,11987.36,2025-04-05,2025-05-20,2025-05-14,Paid,39,0,0
INV-2026-00901,Quantum Analytics,SMB,DataPipe Solutions,10647.47,2026-02-28,2026-03-30,,Outstanding,71,1,41
INV-2026-00902,Union Transport,Mid-Market,WorkCapital Hub,39509.07,2024-11-26,2025-01-10,2025-01-17,Late,52,1,7
INV-2026-00903,Orion Aerospace,Enterprise,GreenLedger Systems,141581.43,2025-11-16,2026-01-15,2026-01-11,Paid,56,0,0
INV-2026-00904,Xeno Packaging,SMB,InsightOps Ltd,11446.59,2025-12-08,2026-01-07,2026-02-02,Late,56,1,26
INV-2026-00905,Xeno Packaging,SMB,NetScale Partners,9660.69,2025-10-13,2025-11-12,2025-12-23,Late,71,1,41
INV-2026-00906,Granite Construction,Enterprise,NetScale Partners,89126.86,2025-10-24,2025-12-23,2025-12-23,Paid,60,0,0
INV-2026-00907,Keystone Energy,Enterprise,CloudServe Inc,166113.91,2024-12-22,2025-02-20,2025-02-10,Paid,50,0,0
INV-2026-00908,Lumen Software,SMB,InsightOps Ltd,8741.29,2025-10-04,2025-11-03,,Outstanding,218,1,188
INV-2026-00909,Riverstone Hotels,Mid-Market,CloudServe Inc,30085.04,2026-01-13,2026-02-27,2026-02-20,Paid,38,0,0
INV-2026-00910,Union Transport,Mid-Market,DataPipe Solutions,22716.35,2026-04-24,2026-06-08,,Outstanding,16,0,0
INV-2026-00912,Horizon Media,Mid-Market,InsightOps Ltd,21829.35,2025-03-24,2025-05-08,,Outstanding,412,1,367
INV-2026-00913,Vertex Biotech,Enterprise,NetScale Partners,65698.73,2025-01-16,2025-03-17,2025-04-03,Late,77,1,17
INV-2026-00914,Evergreen Health,Mid-Market,TradeLedger Finance,29908.56,2025-10-22,2025-12-06,2025-12-04,Paid,43,0,0
INV-2026-00915,Cascade Foods,Mid-Market,DataPipe Solutions,40335.25,2026-05-05,2026-06-19,,Outstanding,5,0,0
INV-2026-00916,Juniper Consulting,Mid-Market,SupplyChain Pro,41474.86,2025-06-02,2025-07-17,2025-07-10,Paid,38,0,0
INV-2026-00917,Summit Financial,Enterprise,WorkCapital Hub,106896.93,2025-12-21,2026-02-19,2026-02-13,Paid,54,0,0
INV-2026-00918,Riverstone Hotels,Mid-Market,GreenLedger Systems,38291.34,2025-04-03,2025-05-18,2025-05-15,Paid,42,0,0
INV-2026-00919,Pinnacle Insurance,Mid-Market,SupplyChain Pro,41151.63,2025-09-08,2025-10-23,2025-10-16,Paid,38,0,0
INV-2026-00920,Juniper Consulting,Mid-Market,SupplyChain Pro,28361.93,2025-08-25,2025-10-09,2025-11-02,Late,69,1,24
INV-2026-00921,Brightline Retail,SMB,FleetManage Co,10790.84,2025-10-28,2025-11-27,2025-12-06,Late,39,1,9
INV-2026-00922,Northstar Wholesale,Mid-Market,PayFlow Technologies,16643.93,2025-09-05,2025-10-20,2025-10-19,Paid,44,0,0
INV-2026-00923,Vertex Biotech,Enterprise,CloudServe Inc,40067.96,2025-10-01,2025-11-30,,Outstanding,221,1,161
INV-2026-00924,Xeno Packaging,SMB,CloudServe Inc,5442.94,2025-12-30,2026-01-29,2026-01-27,Paid,28,0,0
INV-2026-00925,Pinnacle Insurance,Mid-Market,DataPipe Solutions,27019.62,2025-10-14,2025-11-28,2025-11-25,Paid,42,0,0
INV-2026-00926,Keystone Energy,Enterprise,SupplyChain Pro,179497.28,2025-03-03,2025-05-02,2025-07-07,Late,126,1,66
INV-2026-00927,Ironclad Security,SMB,PayFlow Technologies,10754.74,2024-12-20,2025-01-19,2025-01-17,Paid,28,0,0
INV-2026-00928,Yellowstone Mining,Enterprise,SupplyChain Pro,162392.06,2025-05-02,2025-07-01,2025-06-24,Paid,53,0,0
INV-2026-00929,Delta Manufacturing,Enterprise,FleetManage Co,128545.43,2025-08-07,2025-10-06,2025-10-06,Paid,60,0,0
INV-2026-00930,Riverstone Hotels,Mid-Market,CloudServe Inc,40877.71,2024-12-02,2025-01-16,2025-02-26,Late,86,1,41
INV-2026-00931,Evergreen Health,Mid-Market,GreenLedger Systems,35386.91,2025-03-20,2025-05-04,2025-04-24,Paid,35,0,0
INV-2026-00932,Pinnacle Insurance,Mid-Market,DataPipe Solutions,14587.43,2025-03-17,2025-05-01,,Outstanding,419,1,374
INV-2026-00933,Riverstone Hotels,Mid-Market,InsightOps Ltd,34785.84,2024-12-29,2025-02-12,2025-02-09,Paid,42,0,0
INV-2026-00934,Xeno Packaging,SMB,TradeLedger Finance,4737.47,2025-05-28,2025-06-27,2025-06-18,Paid,21,0,0
INV-2026-00935,Vertex Biotech,Enterprise,PayFlow Technologies,59633.92,2025-03-27,2025-05-26,,Outstanding,409,1,349
INV-2026-00936,Riverstone Hotels,Mid-Market,DataPipe Solutions,8504.92,2025-11-11,2025-12-26,2025-12-22,Paid,41,0,0
INV-2026-00937,Lumen Software,SMB,SupplyChain Pro,9060.74,2025-01-25,2025-02-24,2025-02-23,Paid,29,0,0
INV-2026-00938,Union Transport,Mid-Market,TradeLedger Finance,32628.19,2026-05-09,2026-06-23,,Outstanding,1,0,0
INV-2026-00939,Terra Farms,SMB,TradeLedger Finance,10961.33,2025-01-10,2025-02-09,2025-02-05,Paid,26,0,0
INV-2026-00940,Keystone Energy,Enterprise,TradeLedger Finance,112474.76,2026-01-21,2026-03-22,2026-03-18,Paid,56,0,0
INV-2026-00941,Riverstone Hotels,Mid-Market,PayFlow Technologies,35198.09,2026-01-06,2026-02-20,2026-04-15,Late,99,1,54
INV-2026-00942,Quantum Analytics,SMB,GreenLedger Systems,9690.55,2025-08-17,2025-09-16,2025-09-13,Paid,27,0,0
INV-2026-00943,Ironclad Security,SMB,InsightOps Ltd,10269.82,2025-05-04,2025-06-03,2025-06-22,Late,49,1,19
INV-2026-00944,Juniper Consulting,Mid-Market,GreenLedger Systems,14926.88,2025-08-10,2025-09-24,2025-09-15,Paid,36,0,0
INV-2026-00945,Quantum Analytics,SMB,WorkCapital Hub,8117.68,2026-03-08,2026-04-07,2026-04-21,Late,44,1,14
INV-2026-00946,Vertex Biotech,Enterprise,PayFlow Technologies,55758.1,2026-03-09,2026-05-08,2026-05-03,Paid,55,0,0
INV-2026-00947,Granite Construction,Enterprise,SupplyChain Pro,162825.64,2025-10-29,2025-12-28,2026-02-17,Late,111,1,51
INV-2026-00948,Cascade Foods,Mid-Market,PayFlow Technologies,6733.69,2025-01-09,2025-02-23,2025-02-13,Paid,35,0,0
INV-2026-00949,Meridian Pharma,Enterprise,NetScale Partners,118253.95,2025-07-14,2025-09-12,,Outstanding,300,1,240
INV-2026-00950,Horizon Media,Mid-Market,SupplyChain Pro,31921.05,2025-10-30,2025-12-14,2025-12-09,Paid,40,0,0
INV-2026-00951,Delta Manufacturing,Enterprise,DataPipe Solutions,123751.8,2025-01-24,2025-03-25,2025-05-07,Late,103,1,43
INV-2026-00952,Brightline Retail,SMB,FleetManage Co,7602.72,2025-02-13,2025-03-15,2025-03-15,Paid,30,0,0
INV-2026-00953,Frontier Tech,SMB,CloudServe Inc,9594.31,2025-05-03,2025-06-02,2025-05-27,Paid,24,0,0
INV-2026-00954,Juniper Consulting,Mid-Market,NetScale Partners,38710.49,2025-04-05,2025-05-20,2025-05-19,Paid,44,0,0
INV-2026-00955,Ironclad Security,SMB,TradeLedger Finance,10216.71,2024-11-30,2024-12-30,2025-01-09,Late,40,1,10
INV-2026-00956,Northstar Wholesale,Mid-Market,PayFlow Technologies,36912.98,2024-11-30,2025-01-14,2025-01-10,Paid,41,0,0
INV-2026-00957,Delta Manufacturing,Enterprise,NetScale Partners,45720.48,2025-10-18,2025-12-17,2026-02-05,Late,110,1,50
INV-2026-00958,Northstar Wholesale,Mid-Market,TradeLedger Finance,28783.45,2025-04-12,2025-05-27,2025-05-25,Paid,43,0,0
INV-2026-00959,Granite Construction,Enterprise,NetScale Partners,26446.86,2025-04-23,2025-06-22,2025-06-15,Paid,53,0,0
INV-2026-00960,Lumen Software,SMB,TradeLedger Finance,1314.49,2025-12-14,2026-01-13,2026-01-11,Paid,28,0,0
INV-2026-00961,Horizon Media,Mid-Market,PayFlow Technologies,27106.45,2025-10-04,2025-11-18,2025-11-10,Paid,37,0,0
INV-2026-00962,Quantum Analytics,SMB,TradeLedger Finance,7456.42,2026-04-21,2026-05-21,,Outstanding,19,0,0
INV-2026-00963,Acme Logistics,SMB,WorkCapital Hub,8275.2,2025-07-28,2025-08-27,2025-08-19,Paid,22,0,0
INV-2026-00964,Ironclad Security,SMB,TradeLedger Finance,1310.5,2025-03-25,2025-04-24,2025-04-19,Paid,25,0,0
INV-2026-00965,Northstar Wholesale,Mid-Market,CloudServe Inc,17354.51,2024-12-31,2025-02-14,,Outstanding,495,1,450
INV-2026-00966,Brightline Retail,SMB,SupplyChain Pro,4276.5,2025-02-08,2025-03-10,2025-03-14,Late,34,1,4
INV-2026-00967,Delta Manufacturing,Enterprise,NetScale Partners,148878.54,2025-04-19,2025-06-18,2025-08-23,Late,126,1,66
INV-2026-00968,Lumen Software,SMB,WorkCapital Hub,4663.46,2025-11-18,2025-12-18,2025-12-10,Paid,22,0,0
INV-2026-00969,Meridian Pharma,Enterprise,GreenLedger Systems,128399.69,2025-09-03,2025-11-02,2025-12-08,Late,96,1,36
INV-2026-00970,Northstar Wholesale,Mid-Market,WorkCapital Hub,9329.22,2026-04-13,2026-05-28,,Outstanding,27,0,0
INV-2026-00971,Yellowstone Mining,Enterprise,TradeLedger Finance,115005.04,2025-09-20,2025-11-19,2025-11-12,Paid,53,0,0
INV-2026-00972,Meridian Pharma,Enterprise,InsightOps Ltd,113221.88,2025-07-19,2025-09-17,2025-09-30,Late,73,1,13
INV-2026-00973,Pinnacle Insurance,Mid-Market,SupplyChain Pro,36313.42,2025-11-04,2025-12-19,2025-12-19,Paid,45,0,0
INV-2026-00974,Xeno Packaging,SMB,WorkCapital Hub,2149.4,2024-11-21,2024-12-21,,Outstanding,535,1,505
INV-2026-00975,Delta Manufacturing,Enterprise,DataPipe Solutions,161149.32,2026-04-28,2026-06-27,,Outstanding,12,0,0
INV-2026-00976,Summit Financial,Enterprise,WorkCapital Hub,95677.65,2025-03-07,2025-05-06,2025-05-22,Late,76,1,16
INV-2026-00977,Yellowstone Mining,Enterprise,CloudServe Inc,59115.74,2026-03-04,2026-05-03,2026-05-01,Paid,58,0,0
INV-2026-00978,Summit Financial,Enterprise,InsightOps Ltd,85876.54,2026-01-12,2026-03-13,2026-03-08,Paid,55,0,0
INV-2026-00979,Meridian Pharma,Enterprise,GreenLedger Systems,156605.18,2025-12-07,2026-02-05,2026-03-16,Late,99,1,39
INV-2026-00980,Acme Logistics,SMB,TradeLedger Finance,9851.67,2026-04-05,2026-05-05,2026-04-26,Paid,21,0,0
INV-2026-00981,Keystone Energy,Enterprise,SupplyChain Pro,76524.35,2025-04-17,2025-06-16,2025-06-07,Paid,51,0,0
INV-2026-00982,Frontier Tech,SMB,FleetManage Co,11088.16,2024-11-28,2024-12-28,,Outstanding,528,1,498
INV-2026-00983,Keystone Energy,Enterprise,GreenLedger Systems,150685.47,2024-11-22,2025-01-21,2025-01-18,Paid,57,0,0
INV-2026-00984,Westfield Properties,Mid-Market,DataPipe Solutions,12675.77,2024-12-23,2025-02-06,,Outstanding,503,1,458
INV-2026-00985,Orion Aerospace,Enterprise,TradeLedger Finance,149058.44,2025-11-08,2026-01-07,2025-12-28,Paid,50,0,0
INV-2026-00986,Ironclad Security,SMB,DataPipe Solutions,2104.58,2024-12-04,2025-01-03,2025-01-01,Paid,28,0,0
INV-2026-00987,Yellowstone Mining,Enterprise,NetScale Partners,108318.3,2025-12-12,2026-02-10,2026-03-16,Late,94,1,34
INV-2026-00988,Northstar Wholesale,Mid-Market,FleetManage Co,38406.46,2025-12-24,2026-02-07,2026-01-30,Paid,37,0,0
INV-2026-00989,Yellowstone Mining,Enterprise,InsightOps Ltd,118049.83,2024-11-17,2025-01-16,2025-01-07,Paid,51,0,0
INV-2026-00990,Granite Construction,Enterprise,NetScale Partners,143213.98,2025-03-04,2025-05-03,2025-07-27,Late,145,1,85
INV-2026-00991,Vertex Biotech,Enterprise,WorkCapital Hub,81479.58,2025-07-24,2025-09-22,2025-09-12,Paid,50,0,0
